id	sentence	sentiment
4b383d1c-3ab3-4644-9998-3db85f5713cc	Much has been written about those years when the psychedelic '60s grooved over into the gay '70s , but words do n't really do the era justice .	3
888efad1-3b06-439c-ae3b-74a08c79a341	Ramsay succeeds primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that burn themselves upon the viewer 's memory .	3
4f0329ab-fa9c-48e7-a24d-0c48fdf842f3	A sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern China .	3
f5db0b7b-61f2-4e95-bf8e-5306b1f270a8	Stephen Earnhart 's documentary is a decomposition of healthy eccentric inspiration and ambition -- wearing a cloak of unsentimental , straightforward text -- when it 's really an exercise in gross romanticization of the delusional personality type .	1
d3c43e53-02f4-4354-aaff-7f8410df5cd0	There are times when you wish that the movie had worked a little harder to conceal its contrivances , but Brown Sugar turns out to be a sweet and enjoyable fantasy .	2
796d3542-d18b-4907-b8f2-076d92bc60cf	waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .	3
f66672ff-b6dc-45ba-9ea1-e55773ab1799	I have no way of knowing exactly how much is exaggeration , but I 've got a creepy feeling that the film is closer to the mark than I want to believe .	2
d3828380-ce1a-437d-8d51-782bbd2b1c75	Looks like a high school film project completed the day before it was due .	0
363bedd9-0d50-466e-a4e7-2d28c712ec14	A vivid , sometimes surreal , glimpse into the mysteries of human behavior .	3
123516fa-d2b4-4dd1-9ddc-d50b9d2021e7	To honestly address the flaws inherent in how medical aid is made available to American workers , a more balanced or fair portrayal of both sides will be needed .	1
85a881c0-d2f1-49e0-b15f-1dc307da75cf	Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .	0
90563f13-a511-4dee-9f7d-0c023d8986e5	It 's a scattershot affair , but when it hits its mark it 's brilliant .	3
0b563862-52b4-4da0-bce7-17d76abd8426	LaBute was more fun when his characters were torturing each other psychologically and talking about their genitals in public .	2
1d4e5169-0d97-4f65-8de2-d1aac89d8399	It 's badly acted , blandly directed , and could have been scripted by someone who just graduated from elementary school .	0
76986c1f-c84d-41d8-93af-5bd6c196916b	With tiny little jokes and nary an original idea , this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool .	1
09943ee6-28b0-46ca-b08f-6ed947ac841a	A romantic comedy that operates by the rules of its own self-contained universe .	3
4a60aab3-59ea-4c51-8def-f53dd569909b	Thought-provoking and stylish , if also somewhat hermetic .	3
bfafe9ff-75f8-4de4-9978-5aa1e0330e84	The problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of Auschwitz II-Birkenau .	1
0165c31e-83ca-4466-9ad9-06b9fc45d36c	When you resurrect a dead man , Hard Copy should come a-knocking , no ?	2
963d516a-25db-4a4f-a5e8-104e4534c977	Flawed but worthy look at life in U.S. relocation camps .	2
221a82b7-99c9-4fee-b1c4-66d87180a8da	The first hour is tedious though Ford and Neeson capably hold our interest , but its just not a thrilling movie .	1
79a51e27-6ebc-49f3-ad89-d11122aa16a3	Wasabi is slight fare indeed , with the entire project having the feel of something tossed off quickly ( like one of Hubert 's punches ) , but it should go down smoothly enough with popcorn .	3
51f229e3-55c4-44b2-b920-f15aa05b9110	Poetry in motion captured on film .	4
4fc5e1c8-beec-4b9e-912b-40f6c8b5c271	Mildly amusing .	2
5289fe2b-177d-4b7d-b6e8-b01cc2aa76d1	It 's not an easy one to review .	1
c93a5e63-c256-4187-99df-3e88d342f0b6	A boring masquerade ball where normally good actors , even Kingsley , are made to look bad .	1
7bc7ac68-6964-437c-b36c-3e433f3a3a77	To me , it sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy .	1
5ea1936d-1789-4ecd-95f6-483d5332449c	It is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs .	4
e60ccbc6-faaf-496e-bf0e-67841c0a100d	I survived .	2
10503e61-3e2c-4c43-ad0e-7d76fcdde853	We never really feel involved with the story , as all of its ideas remain just that : abstract ideas .	0
94f77cae-826d-4b38-8bdf-33202ab569dc	From the opening scenes , it 's clear that All About the Benjamins is a totally formulaic movie .	1
d235b978-1063-4906-8d58-fa44961204a2	We miss the quirky amazement that used to come along for an integral part of the ride .	1
2091aebe-178e-43a9-ab30-3468e6a38a5b	Exploring value choices is a worthwhile topic for a film -- but here the choices are as contrived and artificial as Kerrigan 's platinum-blonde hair .	2
49e8135e-942b-4d0b-a18c-348b3d2193e7	If Damon and Affleck attempt another Project Greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about .	1
445b4671-cde0-4168-b921-4488601ba093	Better effects , better acting and a hilarious Kenneth Branagh .	4
c6874b5e-7065-4f35-9ad9-6be66088f769	It thankfully goes easy on the reel\/real world dichotomy that ( Jaglom ) pursued with such enervating determination in Venice\/Venice .	3
d2a78ae5-cb93-4399-9daf-fc06685e943a	Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary .	3
d25e69fe-a624-4424-897d-6b8b90303b66	The Trinity Assembly approaches the endeavor with a shocking lack of irony , and George Ratliff 's documentary , Hell House , reflects their earnestness -- which makes for a terrifying film .	2
e47e3078-2f70-431a-a70a-a46e8fb8d33f	It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit .	4
8bb88138-d95e-49eb-80e9-35c9306a32b9	Is n't quite the equal of Woo 's best earlier work , but it 's easily his finest American film ... comes close to recapturing the brilliance of his Hong Kong films .	3
933dec45-6478-4b22-b0ce-9c1d7dc52e31	... one of the most entertaining monster movies in ages ...	4
1412a17d-a7c3-433e-aa0d-7b367b11f1d2	If director Michael Dowse only superficially understands his characters , he does n't hold them in contempt .	1
0bdb7bb3-2abe-4c8c-b843-8b92af6b235a	An involving true story of a Chinese actor who takes up drugs and winds up in an institution -- acted mostly by the actual people involved .	3
a58d3053-91a1-42ec-ace0-fd1431764732	Trying to figure out the rules of the Country Bear universe -- when are bears bears and when are they like humans , only hairier -- would tax Einstein 's brain .	1
b3b42f5c-39e7-4d05-a255-82dc796ee74a	Carrying this wafer-thin movie on his nimble shoulders , Chan wades through putrid writing , direction and timing with a smile that says , ` If I stay positive , maybe I can channel one of my greatest pictures , Drunken Master . '	1
b449dcd3-5488-48b2-ae15-610c5108e340	If you can stomach the rough content , it 's worth checking out for the performances alone .	3
126be29a-5cf5-44b7-840a-dd660aff67fe	If only it were , well , funnier .	1
1456adfb-dc60-493c-bd0a-26b39e3454db	I 'd be hard pressed to think of a film more cloyingly sappy than Evelyn this year .	1
0e4e881f-238b-49f0-b9c2-8aeabfdaa15a	Undoubtedly the scariest movie ever made about tattoos .	3
de159897-08f6-41fb-9f83-02ec3b2a6699	A great ending does n't make up for a weak movie , and Crazy as Hell does n't even have a great ending .	1
97ad9013-2750-4ef3-8431-96fbe89504c2	And they succeed merrily at their noble endeavor .	3
5ed3314a-f644-4b16-ba17-0575bedad8d4	Should be required viewing for civics classes and would-be public servants alike .	3
e537f859-c4ed-4a70-927f-1f50f494a150	Cacoyannis ' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .	1
40dc9c17-781a-4432-a441-3a59ac8a83c7	Cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing .	4
95991b5d-cea1-4852-b524-cf9583b693e3	Most impressive , though , is the film 's open-ended finale that refuses to entirely close its characters ' emotional wounds .	4
dcb3c235-ae6d-4bcc-87c0-d72c4e0fee65	The events of the film are just so WEIRD that I honestly never knew what the hell was coming next .	1
25762d05-a20c-4df9-9b14-ff5f6cb346cc	If `` Lilo & Stitch '' is n't the most edgy piece of Disney animation to hit the silver screen , then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years .	4
868e59e1-2455-4599-9e72-2a9ee41acb76	What 's infuriating about Full Frontal is that it 's too close to real life to make sense .	1
80b65ac9-1d8f-4eba-9a7d-29f8be1c0948	It makes me feel weird \/ Thinking about all the bad things in the world \/ Like puppies with broken legs \/ And butterflies that die \/ And movies starring pop queens	1
0a99fcba-cc0f-4e83-a4ce-f349ebe79ca0	Is it a total success ?	2
2a645fc3-6cd0-4cc7-8ee1-a6457eb095ce	But here 's a movie about it anyway .	1
96af0541-35a5-4328-82c5-0f4352fd2a94	Demme finally succeeds in diminishing his stature from Oscar-winning master to lowly studio hack .	1
6a6237e7-bba4-45e3-bc14-efcfc859ce9f	Fans of Behan 's work and of Irish movies in general will be rewarded by Borstal Boy .	4
107c38b7-eb8e-4747-8b5f-70f74c494ef0	The film 's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties .	2
4ff76f5b-4c91-47fd-891e-f7a15ff56956	Its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up .	2
23d6947e-19a9-4033-9a2a-11f18493d495	An overstylized , puréed mélange of sex , psychology , drugs and philosophy .	1
480d307d-28d4-4edd-86f2-b9281d38431a	A movie that feels like the pilot episode of a new teen-targeted action TV series .	2
5e7c2c5d-88ba-48a4-af93-6679377326d0	Blue Crush follows the formula , but throws in too many conflicts to keep the story compelling .	1
d4cbd606-0bfc-4e68-abd0-3d0b552f096c	And if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
4c73a19c-0b5c-423d-994c-e6b96bcfc415	Jacquot 's rendering of Puccini 's tale of devotion and double-cross is more than just a filmed opera .	2
f3737c9b-4581-411c-b7ae-8de771f7e594	The film does n't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made Spy Kids a surprising winner with both adults and younger audiences .	0
4dfb6bc5-5e59-40cf-8612-efdeea6ff3d6	I 've seen some bad singer-turned actors , but Lil Bow Wow takes the cake .	1
37765782-a0a8-4003-8d86-0db301fd1f23	Each of these stories has the potential for Touched by an Angel simplicity and sappiness , but Thirteen Conversations About One Thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .	4
222e280d-f3ab-4233-9cd6-93a0613ab5ba	It can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull .	0
8873a718-2d12-4c03-b38b-b82e44f795d6	An imaginative comedy\/thriller .	3
1b3776ec-fd60-46b8-bccd-f47b1281da82	Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing .	3
28cc19a2-f44a-4a4a-a069-b0518b745900	The movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing .	3
db131e36-e58e-4e5c-bf9c-cb5ebe5f81da	And adults will at least have a dream image of the West to savor whenever the film 's lamer instincts are in the saddle .	1
26ce112c-4997-4816-aa25-5cce4ebadf7e	De Ayala is required to supply too much of the energy in a film that is , overall , far too staid for its subject matter .	2
ca0377f8-7540-46d6-aa1f-c2bdd43eb4be	Same song , second verse , coulda been better , but it coulda been worse .	2
7fbe23ab-808b-4fad-8b6c-ea743aa82e2e	( A ) shapeless blob of desperate entertainment .	0
3af5bee4-fc66-481c-a03f-f77492a3a85f	I watched the brainless insanity of No Such Thing with mounting disbelief .	0
b856396f-ff78-4711-82d6-567908971555	This movie is a snow emergency .	2
2a3de676-c57f-4b43-8744-00373725625a	If you 're in the mood for a Bollywood film , here 's one for you .	2
ec229cc6-5ce4-4091-80d1-a7974a99b3a1	An ambitious , serious film that manages to do virtually everything wrong ; sitting through it is something akin to an act of cinematic penance .	2
bf27d717-49c2-4057-afa7-90cc34e8f5b3	However clever Nelson has been in providing variation within the confines of her structure and staging , the question remains whether this should , indeed , have been presented as a theatrical release .	2
34459c32-b0e9-44ab-8d88-c96b1ee1b910	A wild , endearing , masterful documentary .	4
3fd46199-0f5f-4bec-99ed-89fa13c62c67	... Blade II is more enjoyable than the original .	4
80c9b7d3-18c2-4855-a85f-2239ad98824f	The film has a childlike quality about it .	2
11ab4154-ef2e-4b14-ab01-d8480a9183ad	Director David Fincher and writer David Koepp ca n't sustain it .	1
1bd633dd-deac-4e5d-9b37-9552efa776e9	Both damning and damned compelling .	3
2c0011bd-f875-4c6b-92f4-02dba18adff4	The movie straddles the fence between escapism and social commentary , and on both sides it falls short .	1
f05b271d-6939-487a-843d-4ab32f41e86c	Every now and again , a movie comes along to remind us of how very bad a motion picture can truly be .	0
49178d08-2482-4ee7-8f0d-32225b87d2bb	`` My god , I 'm behaving like an idiot ! ''	2
